subject,window,window_index,window_sec,status,status_name,phase,t_start_sec,t_end_sec,major_ratio,subject_total_duration_sec,task4_duration_sec,n_ibi,ibi_pass_ratio,valid_ibi_count,ibi_mean_sec,ibi_std_sec,RMSSD,SDNN,LF,HF,LF_HF
subject_01,window1,1,60,0,normal,Rest1,0.0,60.0,1.0,2505.75,585.75,11,1.0,11,0.828125,0.02402206608705648,0.025674494883054663,0.02402206608705648,7.960817614526283e-07,1.7319972443829947e-07,4.596322332696458
subject_01,window2,2,60,0,normal,Rest1,60.0,120.0,1.0,2505.75,585.75,16,1.0,16,0.796875,0.034938562148434216,0.05166498653182185,0.034938562148434216,0.0,0.00017967664972431746,0.0
subject_01,window3,3,60,0,normal,Rest1,120.0,180.0,1.0,2505.75,585.75,53,1.0,53,0.777122641509434,0.0441055865584388,0.033777032443260566,0.0441055865584388,0.001267697051698117,0.0002861791170700431,4.429732905311343
subject_01,window4,4,60,1,stress,Task1,180.0,240.0,1.0,2505.75,585.75,5,1.0,5,0.85,0.012499999999999999,0.017469281074217108,0.012499999999999999,,0.0,
subject_01,window5,5,60,1,stress,Task1,240.0,300.0,1.0,2505.75,585.75,0,,0,,,,,,,
subject_01,window6,6,60,1,stress,Task1,300.0,360.0,1.0,2505.75,585.75,31,1.0,31,0.7847782258064516,0.03142834126637076,0.02282177322938192,0.03142834126637076,0.0004716402411965165,8.51600666084917e-05,5.538279383514327
subject_01,window7,7,60,1,stress,Task1,360.0,420.0,1.0,2505.75,585.75,13,1.0,13,0.8040865384615384,0.02782653101632266,0.03522851369392886,0.02782653101632266,1.0280483152201244e-05,3.00292620330035e-06,3.423488443006869
subject_01,window8,8,60,1,stress,Task1,420.0,480.0,1.0,2505.75,585.75,7,1.0,7,0.7232142857142857,0.024654823699078704,0.030592031574142527,0.024654823699078704,,0.0,
subject_01,window9,9,60,1,stress,Task1,480.0,540.0,1.0,2505.75,585.75,2,1.0,2,0.75,0.03125,0.0625,0.03125,,,
subject_01,window10,10,60,1,stress,Task1,540.0,600.0,1.0,2505.75,585.75,14,1.0,14,0.8102678571428571,0.05244348269853005,0.07727907406576207,0.05244348269853005,0.0,0.0007722648960251014,0.0
subject_01,window11,11,60,1,stress,Task1,600.0,660.0,1.0,2505.75,585.75,1,,0,,,,,,,
subject_01,window12,12,60,1,stress,Task1,660.0,720.0,1.0,2505.75,585.75,0,,0,,,,,,,
subject_01,window13,13,60,1,stress,Task1,720.0,780.0,1.0,2505.75,585.75,1,,0,,,,,,,
subject_01,window14,14,60,0,normal,Rest2,780.0,840.0,1.0,2505.75,585.75,5,1.0,5,0.834375,0.027243118397129208,0.03314563036811941,0.027243118397129208,,0.0,
subject_01,window15,15,60,0,normal,Rest2,840.0,900.0,1.0,2505.75,585.75,4,1.0,4,0.8203125,0.0078125,0.009021097956087902,0.0078125,3.1586876868454993e-06,1.280505404146938e-08,246.6750766233424
subject_01,window16,16,60,1,stress,Task2,900.0,960.0,1.0,2505.75,585.75,7,1.0,7,0.8191964285714286,0.02751970537039721,0.030592031574142527,0.02751970537039721,,0.0,
subject_01,window17,17,60,1,stress,Task2,960.0,1020.0,1.0,2505.75,585.75,0,,0,,,,,,,
subject_01,window18,18,60,1,stress,Task2,1020.0,1080.0,1.0,2505.75,585.75,0,,0,,,,,,,
subject_01,window19,19,60,1,stress,Task2,1080.0,1140.0,1.0,2505.75,585.75,0,,0,,,,,,,
subject_01,window20,20,60,1,stress,Task2,1140.0,1200.0,1.0,2505.75,585.75,0,,0,,,,,,,
subject_01,window21,21,60,0,normal,Rest3,1200.0,1260.0,1.0,2505.75,585.75,3,1.0,3,0.7552083333333334,0.0820209153542897,0.11267347735824966,0.0820209153542897,,,
subject_01,window22,22,60,0,normal,Rest3,1260.0,1320.0,1.0,2505.75,585.75,8,1.0,8,0.896484375,0.02916637602161734,0.038273277230987154,0.02916637602161734,6.812129014684555e-05,5.614664795754346e-07,121.32743917029025
subject_01,window23,23,60,1,stress,Task3,1320.0,1380.0,1.0,2505.75,585.75,10,1.0,10,0.85,0.03840064289826409,0.040343576522993925,0.03840064289826409,0.0005573845490617374,0.00011406542131712938,4.886533908572292
subject_01,window24,24,60,1,stress,Task3,1380.0,1440.0,1.0,2505.75,585.75,2,1.0,2,0.890625,0.046875,0.09375,0.046875,0.0,4.5057484082002e-06,0.0
subject_01,window25,25,60,1,stress,Task3,1440.0,1500.0,1.0,2505.75,585.75,3,1.0,3,0.7864583333333334,0.02655739329996242,0.05524271728019903,0.02655739329996242,,,
subject_01,window26,26,60,0,normal,Rest4,1500.0,1560.0,1.0,2505.75,585.75,3,1.0,3,0.8541666666666666,0.01473139127471974,0.03125,0.01473139127471974,,,
subject_01,window27,27,60,0,normal,Rest4,1560.0,1620.0,1.0,2505.75,585.75,12,1.0,12,0.7916666666666666,0.06880127507095263,0.08661279101946674,0.06880127507095263,5.215685721916711e-05,4.4069562584956815e-07,118.35120241690554
subject_01,window28,28,60,1,stress,Task4,1620.0,1680.0,1.0,2505.75,585.75,23,1.0,23,0.8600543478260869,0.06918683182866311,0.07043077174044414,0.06918683182866311,0.000576714157885567,0.000795096414817575,0.7253386471600265
subject_01,window29,29,60,1,stress,Task4,1680.0,1740.0,1.0,2505.75,585.75,36,1.0,36,0.8368055555555556,0.06674438467618433,0.07081910746502569,0.06674438467618433,0.00015098345384615701,0.0002059470046422311,0.7331179888168018
subject_01,window30,30,60,1,stress,Task4,1740.0,1800.0,1.0,2505.75,585.75,7,1.0,7,0.7946428571428571,0.05503941074079444,0.05063078670631141,0.05503941074079444,6.8119662825618645e-06,2.204320269092206e-07,30.90279746584738
subject_01,window31,31,60,1,stress,Task4,1800.0,1860.0,1.0,2505.75,585.75,9,1.0,9,0.7517361111111112,0.07418701603896354,0.11899645477912357,0.07418701603896354,0.0,0.00042946602242822625,0.0
subject_01,window32,32,60,1,stress,Task4,1860.0,1920.0,1.0,2505.75,585.75,12,1.0,12,0.7578125,0.061350098903071595,0.08519175396235142,0.061350098903071595,0.00014722334891654093,1.72492217461369e-05,8.535071963435843
subject_01,window33,33,60,1,stress,Task4,1920.0,1980.0,1.0,2505.75,585.75,7,1.0,7,0.7544642857142857,0.03801202313822858,0.05776321097088238,0.03801202313822858,0.0002830390731629766,6.264948521251812e-06,45.178196150033486
subject_01,window34,34,60,1,stress,Task4,1980.0,2040.0,1.0,2505.75,585.75,5,1.0,5,0.828125,0.045285552331842,0.04059494080239556,0.045285552331842,,0.0,
subject_01,window35,35,60,1,stress,Task4,2040.0,2100.0,1.0,2505.75,585.75,22,1.0,22,0.7698863636363636,0.05099807690629614,0.05974197370876733,0.05099807690629614,0.0006222005525152979,0.0001492348739704403,4.169270465819808
subject_01,window36,36,60,1,stress,Task4,2100.0,2160.0,1.0,2505.75,585.75,37,1.0,37,0.8137668918918919,0.03816595786383447,0.055058266957984305,0.03816595786383447,0.00024805751469265307,9.428230996534876e-05,2.631008030921397
subject_01,window37,37,60,0,normal,Rest5,2205.75,2265.75,1.0,2505.75,585.75,6,1.0,6,0.9322916666666666,0.06029081720203243,0.09137619698258403,0.06029081720203243,1.5758097152119846e-05,5.543904480068015e-06,2.8424185894210283
subject_01,window38,38,60,0,normal,Rest5,2265.75,2325.75,1.0,2505.75,585.75,4,1.0,4,0.8046875,0.1015625,0.0897587913521567,0.1015625,,,
subject_01,window39,39,60,1,stress,Task5,2325.75,2385.75,1.0,2505.75,585.75,0,,0,,,,,,,
subject_01,window40,40,60,0,normal,Rest6,2385.75,2445.75,1.0,2505.75,585.75,24,1.0,24,0.90234375,0.054733983221311726,0.08545752822563255,0.054733983221311726,6.195244237784045e-05,0.0004544425531462896,0.1363262351840043
subject_01,window41,41,60,0,normal,Rest6,2445.75,2505.75,1.0,2505.75,585.75,36,1.0,36,0.8658854166666666,0.03689746696693946,0.05141686684764613,0.03689746696693946,0.00014459052246356674,0.00011843592799004145,1.2208332802164936
subject_02,window1,1,60,0,normal,Rest1,0.0,60.0,1.0,2355.875,435.875,4,1.0,4,0.83203125,0.05108084699461727,0.08317041365974641,0.05108084699461727,,,
subject_02,window2,2,60,0,normal,Rest1,60.0,120.0,1.0,2355.875,435.875,9,1.0,9,0.8420138888888888,0.07563548927358321,0.13832758757520136,0.07563548927358321,1.2624051779323415e-05,6.702189875321755e-05,0.1883571193022544
subject_02,window3,3,60,0,normal,Rest1,120.0,180.0,1.0,2355.875,435.875,8,1.0,8,0.853515625,0.04129370021848823,0.05215768502476751,0.04129370021848823,,0.0006341268867989048,
subject_02,window4,4,60,1,stress,Task1,180.0,240.0,1.0,2355.875,435.875,11,1.0,11,0.8309659090909091,0.05567022142689042,0.0565530033464183,0.05567022142689042,8.647797461895427e-05,1.8467045907114205e-05,4.6828266444954085
subject_02,window5,5,60,1,stress,Task1,240.0,300.0,1.0,2355.875,435.875,1,,0,,,,,,,
subject_02,window6,6,60,1,stress,Task1,300.0,360.0,1.0,2355.875,435.875,1,,0,,,,,,,
subject_02,window7,7,60,1,stress,Task1,360.0,420.0,1.0,2355.875,435.875,1,,0,,,,,,,
subject_02,window8,8,60,1,stress,Task1,420.0,480.0,1.0,2355.875,435.875,0,,0,,,,,,,
subject_02,window9,9,60,1,stress,Task1,480.0,540.0,1.0,2355.875,435.875,0,,0,,,,,,,
subject_02,window10,10,60,1,stress,Task1,540.0,600.0,1.0,2355.875,435.875,0,,0,,,,,,,
subject_02,window11,11,60,1,stress,Task1,600.0,660.0,1.0,2355.875,435.875,0,,0,,,,,,,
subject_02,window12,12,60,1,stress,Task1,660.0,720.0,1.0,2355.875,435.875,0,,0,,,,,,,
subject_02,window13,13,60,1,stress,Task1,720.0,780.0,1.0,2355.875,435.875,0,,0,,,,,,,
subject_02,window14,14,60,0,normal,Rest2,780.0,840.0,1.0,2355.875,435.875,4,1.0,4,0.73828125,0.02561499423555469,0.05182226234930312,0.02561499423555469,,,
subject_02,window15,15,60,0,normal,Rest2,840.0,900.0,1.0,2355.875,435.875,7,1.0,7,0.8258928571428571,0.039553672202386946,0.06051536478449089,0.039553672202386946,0.0,0.0001435939824475489,0.0
subject_02,window16,16,60,1,stress,Task2,900.0,960.0,1.0,2355.875,435.875,6,1.0,6,0.875,0.047735163489123336,0.08208703460352311,0.047735163489123336,,0.0,
subject_02,window17,17,60,1,stress,Task2,960.0,1020.0,1.0,2355.875,435.875,0,,0,,,,,,,
subject_02,window18,18,60,1,stress,Task2,1020.0,1080.0,1.0,2355.875,435.875,0,,0,,,,,,,
subject_02,window19,19,60,1,stress,Task2,1080.0,1140.0,1.0,2355.875,435.875,0,,0,,,,,,,
subject_02,window20,20,60,1,stress,Task2,1140.0,1200.0,1.0,2355.875,435.875,0,,0,,,,,,,
subject_02,window21,21,60,0,normal,Rest3,1200.0,1260.0,1.0,2355.875,435.875,0,,0,,,,,,,
subject_02,window22,22,60,0,normal,Rest3,1260.0,1320.0,1.0,2355.875,435.875,0,,0,,,,,,,
subject_02,window23,23,60,1,stress,Task3,1320.0,1380.0,1.0,2355.875,435.875,18,1.0,18,0.8159722222222222,0.044669028924543774,0.059678981914514435,0.044669028924543774,6.271733851297518e-05,9.037949397956431e-05,0.693933277908772
subject_02,window24,24,60,1,stress,Task3,1380.0,1440.0,1.0,2355.875,435.875,0,,0,,,,,,,
subject_02,window25,25,60,1,stress,Task3,1440.0,1500.0,1.0,2355.875,435.875,0,,0,,,,,,,
subject_02,window26,26,60,0,normal,Rest4,1500.0,1560.0,1.0,2355.875,435.875,0,,0,,,,,,,
subject_02,window27,27,60,0,normal,Rest4,1560.0,1620.0,1.0,2355.875,435.875,0,,0,,,,,,,
subject_02,window28,28,60,1,stress,Task4,1620.0,1680.0,1.0,2355.875,435.875,10,1.0,10,0.8515625,0.06489549892904746,0.05076455387921335,0.06489549892904746,0.0001591043503993062,4.475312841733084e-05,3.5551559416278113
subject_02,window29,29,60,1,stress,Task4,1680.0,1740.0,1.0,2355.875,435.875,17,1.0,17,0.8363970588235294,0.07409023258756105,0.09687184974716598,0.07409023258756105,0.0013669038255381895,0.0004287426700648523,3.1881683839199617
subject_02,window30,30,60,1,stress,Task4,1740.0,1800.0,1.0,2355.875,435.875,21,1.0,21,0.8586309523809523,0.035261891699621385,0.0427908248050911,0.035261891699621385,6.53939629923189e-05,0.0003578590696914342,0.18273663721505
subject_02,window31,31,60,1,stress,Task4,1800.0,1860.0,1.0,2355.875,435.875,22,1.0,22,0.8487215909090909,0.0334410720653226,0.04458701865053165,0.0334410720653226,5.501221937683766e-05,7.303201720212938e-05,0.7532616718579926
subject_02,window32,32,60,1,stress,Task4,1860.0,1920.0,1.0,2355.875,435.875,12,1.0,12,0.81640625,0.0625406768673064,0.09291770705355847,0.0625406768673064,0.00046934263626679645,7.041822815877412e-05,6.665073071826734
subject_02,window33,33,60,1,stress,Task4,1920.0,1980.0,1.0,2355.875,435.875,42,1.0,42,0.8407738095238095,0.031294257209543284,0.04385603439720446,0.031294257209543284,0.0001840281281139915,0.00017297208352154346,1.0639180864759084
subject_02,window34,34,60,1,stress,Task4,1980.0,2040.0,1.0,2355.875,435.875,11,1.0,11,0.8451704545454546,0.02533033309677132,0.033874192794810624,0.02533033309677132,1.2778279801155976e-05,5.242333777223133e-06,2.437517400489642
subject_02,window35,35,60,0,normal,Rest5,2055.875,2115.875,1.0,2355.875,435.875,4,1.0,4,0.8203125,0.05002440810494413,0.0637887953849786,0.05002440810494413,,,
subject_02,window36,36,60,0,normal,Rest5,2115.875,2175.875,1.0,2355.875,435.875,0,,0,,,,,,,
subject_02,window37,37,60,1,stress,Task5,2175.875,2235.875,1.0,2355.875,435.875,0,,0,,,,,,,
subject_02,window38,38,60,0,normal,Rest6,2235.875,2295.875,1.0,2355.875,435.875,0,,0,,,,,,,
subject_02,window39,39,60,0,normal,Rest6,2295.875,2355.875,1.0,2355.875,435.875,0,,0,,,,,,,
subject_03,window1,1,60,0,normal,Rest1,0.0,60.0,1.0,2076.234375,156.234375,20,1.0,20,0.75234375,0.06504111530168821,0.046184608822693984,0.06504111530168821,0.0003271402754175966,2.506628964567072e-06,130.5100515640527
subject_03,window2,2,60,0,normal,Rest1,60.0,120.0,1.0,2076.234375,156.234375,63,1.0,63,0.7824900793650794,0.04816363529340617,0.033382387879906314,0.04816363529340617,0.0002775339383961836,0.00030332103334812564,0.9149841517177418
subject_03,window3,3,60,0,normal,Rest1,120.0,180.0,1.0,2076.234375,156.234375,64,1.0,64,0.734619140625,0.06897005064221426,0.039957504708623665,0.06897005064221426,0.0010375528467967408,0.00019313641763613545,5.37212432277514
subject_03,window4,4,60,1,stress,Task1,180.0,240.0,1.0,2076.234375,156.234375,21,1.0,21,0.6956845238095238,0.07226843786659572,0.0495339608879605,0.07226843786659572,0.001025056657542305,0.0002622691056545594,3.9084155756127466
subject_03,window5,5,60,1,stress,Task1,240.0,300.0,1.0,2076.234375,156.234375,0,,0,,,,,,,
subject_03,window6,6,60,1,stress,Task1,300.0,360.0,1.0,2076.234375,156.234375,0,,0,,,,,,,
subject_03,window7,7,60,1,stress,Task1,360.0,420.0,1.0,2076.234375,156.234375,2,1.0,2,0.6796875,0.0234375,0.046875,0.0234375,,,
subject_03,window8,8,60,1,stress,Task1,420.0,480.0,1.0,2076.234375,156.234375,10,1.0,10,0.6796875,0.030658463859919664,0.028047733370492208,0.030658463859919664,2.6005058930151326e-05,3.6260827454682283e-06,7.171667266184613
subject_03,window9,9,60,1,stress,Task1,480.0,540.0,1.0,2076.234375,156.234375,0,,0,,,,,,,
subject_03,window10,10,60,1,stress,Task1,540.0,600.0,1.0,2076.234375,156.234375,0,,0,,,,,,,
subject_03,window11,11,60,1,stress,Task1,600.0,660.0,1.0,2076.234375,156.234375,5,1.0,5,0.63125,0.021194781197266466,0.030257682392245445,0.021194781197266466,1.363938746585089e-06,3.224164826546336e-08,42.303629620763346
subject_03,window12,12,60,1,stress,Task1,660.0,720.0,1.0,2076.234375,156.234375,0,,0,,,,,,,
subject_03,window13,13,60,1,stress,Task1,720.0,780.0,1.0,2076.234375,156.234375,1,,0,,,,,,,
subject_03,window14,14,60,0,normal,Rest2,780.0,840.0,1.0,2076.234375,156.234375,4,1.0,4,0.69140625,0.02029747040119778,0.03252603124165832,0.02029747040119778,2.7849531794913675e-05,1.3000032718965708e-07,214.22662847828127
subject_03,window15,15,60,0,normal,Rest2,840.0,900.0,1.0,2076.234375,156.234375,36,1.0,36,0.7144097222222222,0.04681870333389514,0.03621303534048794,0.04681870333389514,0.0008805651109509204,9.555225101359948e-05,9.215534972855782
subject_03,window16,16,60,1,stress,Task2,900.0,960.0,1.0,2076.234375,156.234375,2,1.0,2,0.71875,0.015625,0.03125,0.015625,0.0,5.006590853238425e-07,0.0
subject_03,window17,17,60,1,stress,Task2,960.0,1020.0,1.0,2076.234375,156.234375,0,,0,,,,,,,
subject_03,window18,18,60,1,stress,Task2,1020.0,1080.0,1.0,2076.234375,156.234375,6,1.0,6,0.7135416666666666,0.014731391274719738,0.0184877493221863,0.014731391274719738,,0.0,
subject_03,window19,19,60,1,stress,Task2,1080.0,1140.0,1.0,2076.234375,156.234375,10,1.0,10,0.6671875,0.04793081765680615,0.030812915536977167,0.04793081765680615,,0.00045160357148469303,
subject_03,window20,20,60,1,stress,Task2,1140.0,1200.0,1.0,2076.234375,156.234375,0,,0,,,,,,,
subject_03,window21,21,60,0,normal,Rest3,1200.0,1260.0,1.0,2076.234375,156.234375,9,1.0,9,0.6597222222222222,0.0666087711571211,0.037057941330098196,0.0666087711571211,0.0,5.651772158039877e-06,0.0
subject_03,window22,22,60,0,normal,Rest3,1260.0,1320.0,1.0,2076.234375,156.234375,25,1.0,25,0.725625,0.06481343417841706,0.049820641848200495,0.06481343417841706,0.0004550141735896341,0.00013044327603621914,3.48821485795323
subject_03,window23,23,60,1,stress,Task3,1320.0,1380.0,1.0,2076.234375,156.234375,54,1.0,54,0.6782407407407407,0.060329687638528466,0.035331879179018415,0.060329687638528466,0.0021399443262057126,0.0004782414394313421,4.47461083412227
subject_03,window24,24,60,1,stress,Task3,1380.0,1440.0,1.0,2076.234375,156.234375,0,,0,,,,,,,
subject_03,window25,25,60,1,stress,Task3,1440.0,1500.0,1.0,2076.234375,156.234375,13,1.0,13,0.7319711538461539,0.05809156718074313,0.05828913876458175,0.05809156718074313,2.367742790537787e-05,4.877623004756254e-06,4.854296423132662
subject_03,window26,26,60,0,normal,Rest4,1500.0,1560.0,1.0,2076.234375,156.234375,32,1.0,32,0.7587890625,0.06012802452680525,0.0484448160447834,0.06012802452680525,0.0009911206859507839,0.0002546009200725137,3.892840158112939
subject_03,window27,27,60,0,normal,Rest4,1560.0,1620.0,1.0,2076.234375,156.234375,39,1.0,39,0.7596153846153846,0.06857635637987229,0.04604528841832045,0.06857635637987229,0.0003030032078055317,8.031789030818492e-05,3.7725493864802586
subject_03,window28,28,60,1,stress,Task4,1620.0,1680.0,1.0,2076.234375,156.234375,19,1.0,19,0.7557565789473685,0.06633205536209139,0.03719493973199401,0.06633205536209139,5.670597160078598e-06,1.1852149423983444e-06,4.7844462276216735
subject_03,window29,29,60,1,stress,Task4,1680.0,1740.0,1.0,2076.234375,156.234375,55,1.0,55,0.6474431818181818,0.04884711665784505,0.031394342569488067,0.04884711665784505,0.00034477640677140387,7.900590382789726e-05,4.363932188187462
subject_03,window30,30,60,0,normal,Rest5,1776.234375,1836.234375,1.0,2076.234375,156.234375,22,1.0,22,0.7876420454545454,0.04703077594074801,0.039616605690399216,0.04703077594074801,0.0004897390327002479,0.00023453934474162956,2.0880890293257552
subject_03,window31,31,60,0,normal,Rest5,1836.234375,1896.234375,1.0,2076.234375,156.234375,24,1.0,24,0.7421875,0.05524271728019903,0.04185025225886261,0.05524271728019903,9.131914173040001e-05,9.262510699050657e-06,9.859005262985509
subject_03,window32,32,60,1,stress,Task5,1896.234375,1956.234375,1.0,2076.234375,156.234375,56,1.0,56,0.69921875,0.06237781024480981,0.0420320156655506,0.06237781024480981,0.00202747253173057,0.0003870882561061208,5.237752630693956
subject_03,window33,33,60,0,normal,Rest6,1956.234375,2016.234375,1.0,2076.234375,156.234375,45,1.0,45,0.8006944444444445,0.03729043811342739,0.029888672460938653,0.03729043811342739,0.00039956138684853714,0.00032010111959624826,1.2482348932503395
subject_03,window34,34,60,0,normal,Rest6,2016.234375,2076.234375,1.0,2076.234375,156.234375,32,1.0,32,0.76025390625,0.0397612072002657,0.030355130897003122,0.0397612072002657,0.0003093767752887549,0.00012218613893904564,2.532012043060728
subject_04,window1,1,60,0,normal,Rest1,0.0,60.0,1.0,2108.71875,188.71875,29,1.0,29,0.9709051724137931,0.06484347579021718,0.05516374266186338,0.06484347579021718,0.0013504002842584387,0.00014166379161997217,9.532430756060997
subject_04,window2,2,60,0,normal,Rest1,60.0,120.0,1.0,2108.71875,188.71875,55,1.0,55,1.0167613636363637,0.06903701359320064,0.046681700207460944,0.06903701359320064,0.0014930436683692596,0.0002587968147341854,5.769173279442369
subject_04,window3,3,60,0,normal,Rest1,120.0,180.0,1.0,2108.71875,188.71875,51,1.0,51,0.9981617647058824,0.07385040230367891,0.06867894054948723,0.07385040230367891,0.0032523011763365478,0.0005004988041205534,6.498119774834022
subject_04,window4,4,60,1,stress,Task1,180.0,240.0,1.0,2108.71875,188.71875,22,1.0,22,0.9730113636363636,0.07038062012407667,0.05974197370876733,0.07038062012407667,0.0035387300561646887,0.00023468829855641374,15.078425630641565
subject_04,window5,5,60,1,stress,Task1,240.0,300.0,1.0,2108.71875,188.71875,0,,0,,,,,,,
subject_04,window6,6,60,1,stress,Task1,300.0,360.0,1.0,2108.71875,188.71875,4,1.0,4,0.89453125,0.04188986443267034,0.06567458444228381,0.04188986443267034,,0.0,
subject_04,window7,7,60,1,stress,Task1,360.0,420.0,1.0,2108.71875,188.71875,7,1.0,7,0.8950892857142857,0.03515182086612416,0.05103103630798288,0.03515182086612416,1.316776740166367e-05,1.449931839126757e-06,9.081645803153169
subject_04,window8,8,60,1,stress,Task1,420.0,480.0,1.0,2108.71875,188.71875,22,1.0,22,0.8274147727272727,0.03477213541162968,0.04736843464999108,0.03477213541162968,0.0003740071091518735,2.3105556701198815e-05,16.186890192196426
subject_04,window9,9,60,1,stress,Task1,480.0,540.0,1.0,2108.71875,188.71875,3,1.0,3,0.9166666666666666,0.02946278254943948,0.04419417382415922,0.02946278254943948,,,
subject_04,window10,10,60,1,stress,Task1,540.0,600.0,1.0,2108.71875,188.71875,0,,0,,,,,,,
subject_04,window11,11,60,1,stress,Task1,600.0,660.0,1.0,2108.71875,188.71875,1,,0,,,,,,,
subject_04,window12,12,60,1,stress,Task1,660.0,720.0,1.0,2108.71875,188.71875,2,1.0,2,0.859375,0.015625,0.03125,0.015625,,,
subject_04,window13,13,60,1,stress,Task1,720.0,780.0,1.0,2108.71875,188.71875,3,1.0,3,0.9479166666666666,0.00736569563735987,0.011048543456039806,0.00736569563735987,,,
subject_04,window14,14,60,0,normal,Rest2,780.0,840.0,1.0,2108.71875,188.71875,32,1.0,32,0.93359375,0.09383134491768995,0.04498893793245538,0.09383134491768995,0.0013069088449383201,0.0001230204580591726,10.62350819982884
subject_04,window15,15,60,0,normal,Rest2,840.0,900.0,1.0,2108.71875,188.71875,53,1.0,53,0.9038915094339622,0.07236401950845268,0.05267591578098462,0.07236401950845268,0.001303428450415213,0.0004716035109711486,2.7638226181377035
subject_04,window16,16,60,1,stress,Task2,900.0,960.0,1.0,2108.71875,188.71875,18,1.0,18,1.0043402777777777,0.07929771834450888,0.06420021961433942,0.07929771834450888,0.005750913866815222,7.75817214696113e-05,74.1271752917709
subject_04,window17,17,60,1,stress,Task2,960.0,1020.0,1.0,2108.71875,188.71875,0,,0,,,,,,,
subject_04,window18,18,60,1,stress,Task2,1020.0,1080.0,1.0,2108.71875,188.71875,0,,0,,,,,,,
subject_04,window19,19,60,1,stress,Task2,1080.0,1140.0,1.0,2108.71875,188.71875,0,,0,,,,,,,
subject_04,window20,20,60,1,stress,Task2,1140.0,1200.0,1.0,2108.71875,188.71875,0,,0,,,,,,,
subject_04,window21,21,60,0,normal,Rest3,1200.0,1260.0,1.0,2108.71875,188.71875,17,1.0,17,0.875,0.09236103432597918,0.05767509007903672,0.09236103432597918,0.0010229361013416199,0.00010028938568661437,10.199844124463025
subject_04,window22,22,60,0,normal,Rest3,1260.0,1320.0,1.0,2108.71875,188.71875,37,1.0,37,0.9818412162162162,0.09865501182735702,0.09933453709771171,0.09865501182735702,0.0025179148540487493,0.000727412660126871,3.4614669115184076
subject_04,window23,23,60,1,stress,Task3,1320.0,1380.0,1.0,2108.71875,188.71875,16,1.0,16,0.9697265625,0.05592046211804847,0.03423265984407288,0.05592046211804847,2.2201792642273377e-05,1.9031832918421918e-05,1.1665609264982086
subject_04,window24,24,60,1,stress,Task3,1380.0,1440.0,1.0,2108.71875,188.71875,0,,0,,,,,,,
subject_04,window25,25,60,1,stress,Task3,1440.0,1500.0,1.0,2108.71875,188.71875,0,,0,,,,,,,
subject_04,window26,26,60,0,normal,Rest4,1500.0,1560.0,1.0,2108.71875,188.71875,0,,0,,,,,,,
subject_04,window27,27,60,0,normal,Rest4,1560.0,1620.0,1.0,2108.71875,188.71875,12,1.0,12,0.9986979166666666,0.09008873603421827,0.12148831429962158,0.09008873603421827,0.0033438636618526364,0.0004928854820528095,6.784260814349493
subject_04,window28,28,60,1,stress,Task4,1620.0,1680.0,1.0,2108.71875,188.71875,13,1.0,13,0.96875,0.0855816496101822,0.07117526233706484,0.0855816496101822,0.004753142756274567,0.0004949790121971563,9.602715749857555
subject_04,window29,29,60,1,stress,Task4,1680.0,1740.0,1.0,2108.71875,188.71875,69,1.0,69,0.6956521739130435,0.07081311796859055,0.046798344184194735,0.07081311796859055,0.0019047395198905387,0.00013092668401268985,14.548138404742039
subject_04,window30,30,60,1,stress,Task4,1740.0,1800.0,1.0,2108.71875,188.71875,65,1.0,65,0.8141826923076924,0.0860247842108349,0.05836544061517162,0.0860247842108349,0.005078053039346401,0.0008058676087241979,6.3013489863250305
subject_04,window31,31,60,0,normal,Rest5,1808.71875,1868.71875,1.0,2108.71875,188.71875,6,1.0,6,1.0052083333333333,0.037917239006669365,0.045285552331842,0.037917239006669365,,0.0,
subject_04,window32,32,60,0,normal,Rest5,1868.71875,1928.71875,1.0,2108.71875,188.71875,21,1.0,21,0.8995535714285714,0.04713998232576535,0.04133986423538423,0.04713998232576535,0.001470817657119992,0.00014382477228086073,10.226455664033885
subject_04,window33,33,60,1,stress,Task5,1928.71875,1988.71875,1.0,2108.71875,188.71875,7,1.0,7,0.8258928571428571,0.08452721530697094,0.0713180413418185,0.08452721530697094,0.00046149815680942966,1.3713898911850892e-05,33.6518563958952
subject_04,window34,34,60,0,normal,Rest6,1988.71875,2048.71875,1.0,2108.71875,188.71875,2,1.0,2,1.109375,0.015625,0.03125,0.015625,,,
subject_04,window35,35,60,0,normal,Rest6,2048.71875,2108.71875,1.0,2108.71875,188.71875,0,,0,,,,,,,
subject_05,window1,1,60,0,normal,Rest1,0.0,60.0,1.0,2083.796875,163.796875,51,1.0,51,0.8802083333333334,0.04918400741061387,0.033219205664795776,0.04918400741061387,0.0005753804579175692,0.00033184574811767246,1.7338792531810272
subject_05,window2,2,60,0,normal,Rest1,60.0,120.0,1.0,2083.796875,163.796875,72,1.0,72,0.8374565972222222,0.04515505770110972,0.024878666832856652,0.04515505770110972,0.00019825860271084145,0.0001306745471599345,1.5171937230300085
subject_05,window3,3,60,0,normal,Rest1,120.0,180.0,1.0,2083.796875,163.796875,74,1.0,74,0.8165118243243243,0.05413029423314116,0.034553552465899924,0.05413029423314116,0.0003984908514731341,0.0001583444055143269,2.516608339769092
